YYYYMMDD,YYYY.DECM,N(m),E(m),U(m),sig_n(mm),sig_e(mm),sig_u(mm)
2021-10-06,2021.763,41.3,-79.8,-14.8,2.5,2.9,9.5
2021-10-07,2021.7658,41.3,-76.0,-23.6,2.9,3.5,11.9
2021-10-08,2021.7685,40.1,-80.9,-20.5,2.7,3.1,10.83
2021-10-09,2021.7712,41.8,-84.3,-17.4,2.6,3.2,9.77
2021-10-10,2021.774,40.8,-79.7,-14.3,2.3,2.8,8.7
2021-10-11,2021.7767,39.2,-80.2,-20.4,2.0,2.3,7.4
2021-10-12,2021.7795,40.1,-79.7,-20.1,2.3,2.7,8.8
2021-10-13,2021.7822,41.1,-81.4,-20.5,2.5,3.0,9.0
2021-10-14,2021.7849,39.6,-79.3,-12.4,2.3,2.7,8.3
2021-10-15,2021.7877,40.7,-79.5,-14.3,2.0,2.3,7.4
2021-10-16,2021.7904,39.7,-80.4,-19.6,2.1,2.4,7.7
2021-10-17,2021.7932,38.7,-81.6,-16.6,2.4,2.8,8.3
2021-10-18,2021.7959,40.1,-80.1,-14.1,2.2,2.4,8.7
2021-10-19,2021.7986,37.0,-80.5,-14.7,2.4,2.6,9.0
2021-10-20,2021.8014,39.5,-80.4,-16.4,2.1,2.4,8.2
2021-10-21,2021.8041,38.7,-80.0,-16.0,2.2,2.6,8.3
2021-10-22,2021.8068,39.8,-79.5,-15.5,2.2,2.5,8.5
2021-10-23,2021.8096,39.7,-77.9,-23.5,2.0,2.2,7.4
2021-10-24,2021.8123,39.7,-77.0,-17.4,2.1,2.4,8.3
2021-10-25,2021.8151,38.9,-80.2,-15.1,2.1,2.4,8.0
2021-10-26,2021.8178,39.9,-80.2,-14.0,2.1,2.4,8.0
2021-10-27,2021.8205,39.2,-78.8,-10.9,2.1,2.4,8.2
2021-10-28,2021.8233,40.3,-77.5,-17.3,2.8,3.3,10.1
2021-10-29,2021.826,40.8,-76.8,-14.0,2.3,2.7,8.6
2021-10-30,2021.8288,40.0,-79.9,-10.4,2.3,2.8,8.6
2021-10-31,2021.8315,40.0,-80.1,-10.4,2.1,2.5,7.9
2021-11-01,2021.8342,39.7,-79.5,-15.0,2.1,2.5,7.9
2021-11-02,2021.837,37.6,-77.0,-16.1,2.3,2.8,8.3
2021-11-03,2021.8397,38.6,-74.3,-7.0,2.1,2.5,8.2
2021-11-04,2021.8425,38.3,-78.7,-11.9,2.2,2.5,8.5
2021-11-05,2021.8452,39.0,-75.6,-14.7,2.4,2.9,8.8
2021-11-06,2021.8479,40.3,-74.2,-15.4,2.2,2.7,8.35
2021-11-07,2021.8507,39.5,-76.9,-16.1,2.1,2.6,7.9
2021-11-08,2021.8534,36.0,-76.1,-16.1,2.4,2.8,9.0
2021-11-09,2021.8562,37.0,-76.3,-13.0,2.3,2.7,8.7
2021-11-10,2021.8589,39.2,-76.1,-13.3,2.2,2.6,8.3
2021-11-11,2021.8616,39.4,-78.1,-10.9,2.0,2.3,7.5
2021-11-12,2021.8644,36.8,-74.6,-13.2,2.3,2.6,8.7
2021-11-13,2021.8671,38.7,-77.7,-17.2,2.0,2.3,7.6
2021-11-14,2021.8699,38.1,-75.8,-14.3,2.1,2.5,8.0
2021-11-15,2021.8726,37.5,-76.3,-12.7,2.1,2.4,8.3
2021-11-16,2021.8753,36.9,-75.8,-11.2,2.3,2.7,9.1
2021-11-17,2021.8781,37.5,-75.4,-11.5,2.3,2.8,8.6
2021-11-18,2021.8808,37.7,-75.6,-9.6,2.1,2.4,7.6
2021-11-19,2021.8836,37.2,-79.5,-4.5,2.0,2.2,7.5
2021-11-20,2021.8863,39.6,-79.8,-7.3,1.9,2.2,7.1
2021-11-21,2021.889,37.2,-78.4,-17.0,2.3,2.6,8.3
2021-11-22,2021.8918,35.9,-75.5,-18.7,2.1,2.3,7.8
2021-11-23,2021.8945,35.4,-76.3,-17.7,2.3,2.6,8.3
2021-11-24,2021.8973,35.8,-75.2,-14.2,2.2,2.5,7.7
2021-11-25,2021.9,38.2,-77.4,-14.4,2.3,2.6,8.1
2021-11-26,2021.9027,38.3,-75.7,-16.4,2.0,2.3,7.3
2021-11-27,2021.9055,37.8,-75.8,-19.5,2.1,2.4,7.7
2021-11-28,2021.9082,39.9,-77.2,-14.1,2.1,2.4,7.5
2021-11-29,2021.911,39.1,-76.2,-14.0,2.2,2.5,7.9
2021-11-30,2021.9137,39.9,-73.2,-11.2,2.2,2.4,7.7
2021-12-01,2021.9164,38.2,-76.0,-5.5,2.0,2.2,7.1
2021-12-02,2021.9192,36.9,-73.2,-9.8,2.0,2.3,7.3
2021-12-03,2021.9219,36.6,-72.5,-12.1,2.0,2.2,7.4
2021-12-04,2021.9247,38.3,-74.9,-6.4,1.9,2.2,6.9
2021-12-05,2021.9274,38.2,-76.1,-8.0,1.9,2.2,7.0
2021-12-06,2021.9301,38.6,-76.6,-7.6,2.0,2.2,7.5
2021-12-07,2021.9329,36.1,-76.9,-6.9,2.1,2.4,8.1
2021-12-08,2021.9356,35.3,-76.6,-16.7,2.1,2.4,7.8
2021-12-09,2021.9384,37.1,-72.6,-20.6,2.4,2.7,8.7
2021-12-10,2021.9411,37.9,-72.1,-5.1,2.7,3.0,9.6
2021-12-11,2021.9438,34.3,-77.1,-16.1,2.4,2.8,8.9
2021-12-12,2021.9466,36.2,-74.6,-8.3,2.6,2.9,9.0
2021-12-13,2021.9493,35.6,-73.3,-9.2,2.1,2.4,7.8
2021-12-14,2021.9521,34.6,-74.6,-10.5,2.2,2.4,7.8
2021-12-15,2021.9548,36.7,-76.7,-5.6,2.1,2.4,7.5
2021-12-16,2021.9575,36.8,-75.1,-3.3,1.9,2.2,7.1
2021-12-17,2021.9603,36.9,-74.0,1.0,2.2,2.6,8.1
2021-12-18,2021.963,36.4,-72.8,-7.5,2.2,2.4,7.6
2021-12-19,2021.9658,35.2,-72.3,-3.9,2.1,2.4,8.0
2021-12-20,2021.9685,35.1,-75.2,-8.9,2.2,2.5,8.0
2021-12-21,2021.9712,37.2,-71.7,-8.2,2.0,2.3,7.4
2021-12-22,2021.974,35.7,-72.8,-3.7,2.1,2.4,7.8
2021-12-23,2021.9767,36.4,-73.2,-9.2,2.1,2.4,7.8
2021-12-24,2021.9795,37.5,-72.9,1.0,2.2,2.5,7.9
2021-12-25,2021.9822,34.4,-73.4,-5.9,2.4,2.7,8.4
2021-12-26,2021.9849,35.7,-72.0,-10.1,2.0,2.2,7.5
2021-12-27,2021.9877,37.6,-67.9,-12.4,1.7,1.9,5.7
2021-12-28,2021.9904,36.3,-69.3,-9.1,2.0,2.2,7.3
2021-12-29,2021.9932,36.7,-71.4,-11.3,2.0,2.2,7.5
2021-12-30,2021.9959,33.6,-68.4,-9.7,1.6,1.8,5.5
2021-12-31,2021.9986,36.0,-69.9,-10.8,2.0,2.2,7.4
2022-01-01,2022.0014,36.9,-73.5,-12.5,2.1,2.4,8.0
2022-01-02,2022.0041,38.0,-72.8,-10.9,2.4,2.7,8.5
2022-01-03,2022.0068,35.7,-75.0,-16.0,2.5,2.9,8.6
2022-01-04,2022.0096,38.4,-72.6,-7.8,2.7,3.0,8.8
2022-01-05,2022.0123,37.8,-71.6,-7.8,2.1,2.4,7.7
2022-01-06,2022.0151,38.6,-75.6,-6.0,2.3,2.6,8.3
2022-01-07,2022.0178,38.9,-71.7,-4.8,2.4,2.8,8.8
2022-01-08,2022.0205,38.0,-72.7,-6.1,2.5,2.8,8.8
2022-01-09,2022.0233,37.0,-74.3,-3.8,2.6,3.0,10.0
2022-01-10,2022.026,37.2,-72.4,-4.7,2.4,2.7,8.4
2022-01-11,2022.0288,36.7,-72.0,2.9,2.2,2.6,8.7
2022-01-12,2022.0315,34.5,-74.1,-8.1,2.4,2.7,8.9
2022-01-13,2022.0342,34.1,-69.1,-14.5,2.5,2.8,8.9
2022-01-14,2022.037,37.0,-69.4,3.8,2.5,2.9,9.3
2022-01-15,2022.0397,37.3,-73.5,-5.0,2.3,2.7,8.3
2022-01-16,2022.0425,37.5,-70.5,-7.8,2.4,2.7,9.0
2022-01-17,2022.0452,37.4,-72.0,-8.7,2.2,2.6,8.3
2022-01-18,2022.0479,35.9,-69.2,-12.6,2.3,2.5,8.1
2022-01-19,2022.0507,35.7,-71.0,-12.8,2.3,2.6,8.3
2022-01-20,2022.0534,36.2,-71.6,-3.7,2.4,2.7,8.5
2022-01-21,2022.0562,35.4,-72.0,-10.6,2.4,2.8,9.2
2022-01-22,2022.0589,36.0,-72.5,-11.4,2.4,2.7,8.5
2022-01-23,2022.0616,37.6,-71.8,-10.1,2.8,3.2,9.7
2022-01-24,2022.0644,36.7,-69.0,-12.0,2.2,2.5,8.1
2022-01-25,2022.0671,39.2,-66.7,-6.4,2.7,3.0,9.5
2022-01-26,2022.0699,37.0,-68.4,-7.8,2.6,3.0,9.4
2022-01-27,2022.0726,34.0,-70.6,-15.6,2.4,2.7,9.2
2022-01-28,2022.0753,38.2,-69.5,-5.8,2.5,2.8,9.2
2022-01-29,2022.0781,36.8,-69.8,-1.0,2.3,2.6,8.1
2022-01-30,2022.0808,37.0,-69.4,-10.3,2.7,2.9,9.0
2022-01-31,2022.0836,36.9,-71.1,-5.4,2.2,2.5,8.5
2022-02-01,2022.0863,36.3,-71.8,-10.1,2.3,2.5,8.5
2022-02-02,2022.089,37.3,-71.2,-8.1,2.4,3.0,8.8
2022-02-03,2022.0918,36.9,-69.2,-4.8,2.5,2.8,9.1
2022-02-04,2022.0945,32.8,-71.1,-12.1,2.5,2.9,8.6
2022-02-05,2022.0973,33.1,-73.6,-11.9,2.8,3.2,9.5
2022-02-06,2022.1,35.2,-72.3,-14.6,2.4,2.8,8.8
2022-02-07,2022.1027,36.7,-67.7,-2.2,2.5,2.9,9.0
2022-02-08,2022.1055,36.7,-69.2,-4.9,2.8,3.2,9.8
2022-02-09,2022.1082,37.6,-66.7,-3.7,2.4,2.9,9.0
2022-02-10,2022.111,37.0,-69.5,2.4,2.4,2.9,8.8
2022-02-11,2022.1137,34.3,-68.9,-2.3,2.8,3.1,9.8
2022-02-12,2022.1164,37.6,-71.5,-4.8,2.7,3.4,9.4
2022-02-13,2022.1192,35.8,-66.0,-2.5,2.8,3.3,9.4
2022-02-14,2022.1219,37.8,-67.2,-4.2,2.2,2.6,8.1
2022-02-15,2022.1247,38.0,-67.7,-3.3,2.6,2.9,8.7
2022-02-16,2022.1274,37.1,-64.8,2.1,2.5,2.9,8.6
2022-02-17,2022.1301,38.2,-66.9,4.2,2.4,2.7,8.7
2022-02-18,2022.1329,35.7,-65.3,-1.5,2.3,2.7,8.1
2022-02-19,2022.1356,37.1,-66.0,-4.6,2.6,3.0,9.0
2022-02-20,2022.1384,36.4,-68.3,-8.7,2.2,2.6,8.1
2022-02-21,2022.1411,36.2,-66.3,-3.9,2.3,2.7,8.8
2022-02-22,2022.1438,38.5,-64.1,-5.8,2.6,3.0,8.6
2022-02-23,2022.1466,37.4,-65.4,-7.7,2.4,2.7,8.1
2022-02-24,2022.1493,36.7,-67.3,-5.8,2.2,2.6,8.2
2022-02-25,2022.1521,35.1,-67.9,1.9,2.2,2.5,8.5
2022-02-26,2022.1548,34.2,-63.3,-1.0,2.3,2.7,8.6
2022-02-27,2022.1575,36.2,-62.7,1.2,2.5,2.9,8.7
2022-02-28,2022.1603,38.5,-62.6,-4.2,2.6,2.9,9.2
2022-03-01,2022.163,36.4,-71.1,0.9,2.2,2.5,8.6
2022-03-02,2022.1658,35.4,-68.4,3.7,2.4,2.8,8.9
2022-03-03,2022.1685,38.4,-68.0,7.8,2.3,2.8,8.6
2022-03-04,2022.1712,36.7,-67.5,5.8,2.4,2.8,9.0
2022-03-05,2022.174,38.6,-64.7,-0.0,2.3,2.7,9.0
2022-03-06,2022.1767,39.4,-64.5,0.2,2.5,3.0,9.3
2022-03-07,2022.1795,39.0,-64.4,-2.3,2.9,3.4,10.3
2022-03-08,2022.1822,39.3,-66.7,1.3,2.4,3.0,9.3
2022-03-09,2022.1849,38.6,-63.8,4.1,2.9,3.7,10.6
2022-03-10,2022.1877,39.9,-64.0,3.0,3.0,3.5,10.7
2022-03-11,2022.1904,39.4,-64.1,6.0,2.9,3.4,10.1
2022-03-12,2022.1932,38.2,-65.3,4.4,2.4,2.9,9.2
2022-03-13,2022.1959,39.1,-65.4,10.2,2.7,3.3,10.4
2022-03-14,2022.1986,35.6,-61.5,2.8,2.2,2.6,8.6
2022-03-15,2022.2014,36.9,-64.9,6.6,2.6,2.8,9.6
2022-03-16,2022.2041,38.8,-64.6,7.8,2.6,3.5,9.9
2022-03-17,2022.2068,39.2,-63.4,-4.0,2.4,2.7,9.1
2022-03-18,2022.2096,36.2,-63.0,11.6,2.7,3.1,9.9
2022-03-19,2022.2123,40.4,-62.4,12.2,2.2,2.7,8.7
2022-03-20,2022.2151,36.0,-63.0,13.5,2.9,3.4,11.2
2022-03-21,2022.2178,37.8,-62.8,9.7,2.5,2.9,9.8
2022-03-22,2022.2205,37.7,-58.9,2.2,2.5,3.0,9.8
2022-03-23,2022.2233,37.5,-61.3,0.6,2.6,3.1,10.0
2022-03-24,2022.226,33.6,-67.5,11.4,2.9,3.4,10.8
2022-03-25,2022.2288,35.8,-62.2,11.3,2.6,3.0,9.6
2022-03-26,2022.2315,33.7,-61.6,1.4,2.8,3.3,9.9
2022-03-27,2022.2342,37.3,-61.0,6.1,2.7,3.3,9.2
2022-03-28,2022.237,37.9,-63.9,-0.6,2.6,3.1,9.9
2022-03-29,2022.2397,37.6,-60.7,4.4,3.0,3.7,10.3
2022-03-30,2022.2425,37.9,-61.1,1.9,2.7,3.4,9.8
2022-03-31,2022.2452,37.5,-61.0,-5.8,2.4,3.0,8.8
2022-04-01,2022.2479,37.9,-61.5,-7.75,2.5,3.0,8.8
2022-04-02,2022.2507,35.4,-58.4,-9.7,2.6,3.0,8.8
2022-04-03,2022.2534,39.2,-64.0,-5.2,2.8,3.9,9.7
2022-04-04,2022.2562,36.3,-60.9,-4.4,2.2,2.6,8.7
2022-04-05,2022.2589,36.6,-60.3,-5.0,2.2,2.6,8.2
2022-04-06,2022.2616,34.9,-60.9,-8.0,2.3,2.7,8.5
2022-04-07,2022.2644,35.3,-60.3,-7.1,2.4,2.9,8.9
2022-04-08,2022.2671,35.9,-61.3,3.5,2.8,3.3,10.1
2022-04-09,2022.2699,35.7,-61.2,-6.2,2.3,2.7,8.8
2022-04-10,2022.2726,36.0,-61.4,-0.1,2.4,2.7,9.3
2022-04-11,2022.2753,36.0,-60.5,5.9,2.8,3.4,9.8
2022-04-12,,,,,,,
2022-04-13,2022.2808,33.3,-60.8,7.1,2.9,3.6,11.0
2022-04-14,2022.2836,35.8,-61.7,6.7,2.5,3.0,9.6
2022-04-15,2022.2863,33.9,-61.9,-4.0,2.7,3.1,9.9
2022-04-16,2022.289,31.6,-58.5,-5.1,2.6,3.0,10.0
2022-04-17,2022.2918,37.4,-57.2,3.4,3.1,3.6,10.9
2022-04-18,2022.2945,36.5,-60.7,-9.0,2.4,2.9,8.8
2022-04-19,2022.2973,35.8,-58.7,-1.2,2.7,3.4,10.1
2022-04-20,2022.3,36.2,-60.4,-4.2,2.8,3.7,10.8
2022-04-21,2022.3027,35.3,-60.4,5.8,2.6,3.0,9.8
2022-04-22,2022.3055,39.3,-55.3,6.4,3.2,4.0,11.1
2022-04-23,2022.3082,34.2,-57.3,2.5,2.6,3.2,10.3
2022-04-24,2022.311,34.4,-62.1,5.8,2.9,3.4,10.6
2022-04-25,2022.3137,37.3,-60.2,2.0,3.5,4.2,12.1
2022-04-26,2022.3164,35.8,-61.9,1.3,2.8,3.3,10.7
2022-04-27,2022.3192,37.1,-59.4,14.1,3.2,4.0,11.8
2022-04-28,2022.3219,37.3,-59.4,2.4,3.1,3.6,10.6
2022-04-29,2022.3247,36.8,-58.9,2.3,2.7,3.2,10.2
2022-04-30,2022.3274,36.7,-58.0,-0.3,3.1,3.7,11.2
2022-05-01,2022.3301,37.2,-57.6,-0.1,2.3,2.8,9.1
2022-05-02,2022.3329,36.8,-57.4,-5.3,2.4,2.9,8.8
2022-05-03,2022.3356,36.4,-57.0,-5.3,2.6,3.3,9.2
2022-05-04,2022.3384,36.0,-59.4,-4.6,2.4,2.8,8.5
2022-05-05,2022.3411,34.8,-56.1,-0.6,2.9,3.5,10.5
2022-05-06,2022.3438,37.3,-57.2,1.7,2.5,3.0,9.6
2022-05-07,2022.3466,36.1,-58.0,-2.5,3.2,3.8,11.4
2022-05-08,2022.3493,35.2,-57.9,-0.4,3.0,3.8,10.6
2022-05-09,2022.3521,33.6,-57.3,5.6,3.3,3.8,11.7
2022-05-10,2022.3548,33.6,-58.0,2.7,2.9,3.3,10.5
2022-05-11,2022.3575,34.0,-58.4,6.6,2.7,3.2,10.3
2022-05-12,2022.3603,36.4,-57.5,0.4,2.5,2.8,9.1
2022-05-13,2022.363,34.3,-59.0,-5.8,2.5,2.9,8.9
2022-05-14,2022.3658,31.4,-55.9,0.6,3.0,3.5,10.6
2022-05-15,2022.3685,35.2,-56.0,1.4,2.9,3.4,9.7
2022-05-16,2022.3712,34.1,-57.7,8.6,3.1,3.5,10.4
2022-05-17,2022.374,35.6,-58.9,-6.7,2.9,3.6,10.0
2022-05-18,2022.3767,38.8,-57.4,1.6,3.1,3.8,10.7
2022-05-19,2022.3795,34.1,-56.8,3.8,3.2,4.0,11.2
2022-05-20,2022.3822,32.5,-56.4,2.4,2.7,3.5,9.6
2022-05-21,2022.3849,34.0,-55.0,-4.0,3.2,3.8,10.7
2022-05-22,2022.3877,35.1,-60.4,-3.7,2.6,3.4,9.5
2022-05-23,2022.3904,34.5,-54.9,1.1,3.1,4.0,11.2
2022-05-24,2022.3932,33.3,-56.4,-5.0,3.1,3.8,10.9
2022-05-25,2022.3959,30.4,-54.0,7.0,2.8,3.4,10.1
2022-05-26,2022.3986,31.9,-53.0,2.3,3.4,4.1,11.3
2022-05-27,2022.4014,33.9,-58.9,2.4,3.1,4.0,11.5
2022-05-28,2022.4041,33.6,-56.0,8.1,3.1,3.6,11.1
2022-05-29,2022.4068,32.8,-54.5,2.0,2.8,3.5,10.6
2022-05-30,2022.4096,30.1,-57.9,-7.3,2.7,3.2,9.9
2022-05-31,2022.4123,30.5,-59.3,-1.6,2.9,3.6,10.1
2022-06-01,2022.4151,32.7,-59.5,3.2,3.1,3.6,11.6
2022-06-02,2022.4178,33.3,-56.3,-4.6,2.4,2.7,9.6
2022-06-03,2022.4205,32.4,-57.3,5.2,2.5,2.7,9.5
2022-06-04,2022.4233,32.0,-56.1,5.5,3.0,3.8,10.7
2022-06-05,2022.426,32.4,-55.4,-3.2,2.5,3.0,9.7
2022-06-06,2022.4288,34.7,-55.2,4.1,2.4,2.7,9.4
2022-06-07,2022.4315,35.1,-59.4,-10.6,3.1,3.8,10.3
2022-06-08,2022.4342,34.5,-56.8,-1.9,2.5,2.7,9.1
2022-06-09,2022.437,32.9,-55.9,-0.6,3.1,3.6,11.1
2022-06-10,2022.4397,34.7,-55.1,-9.7,2.6,2.9,9.8
2022-06-11,2022.4425,33.7,-55.6,-4.3,2.4,2.6,9.0
2022-06-12,2022.4452,32.1,-58.9,4.9,2.6,3.1,9.8
2022-06-13,2022.4479,31.0,-53.6,-4.8,3.2,4.0,11.1
2022-06-14,2022.4507,31.4,-56.8,-4.6,2.1,2.3,7.9
2022-06-15,2022.4534,31.1,-54.8,-4.5,2.4,2.7,8.5
2022-06-16,2022.4562,32.9,-58.1,-3.6,3.0,3.7,10.1
2022-06-17,2022.4589,31.7,-55.8,-3.3,2.3,3.1,8.4
2022-06-18,2022.4616,31.5,-56.6,-1.8,2.6,3.1,9.4
2022-06-19,2022.4644,31.6,-58.3,3.3,3.1,3.7,10.4
2022-06-20,2022.4671,30.1,-55.8,7.4,2.9,3.3,9.7
2022-06-21,2022.4699,32.0,-52.8,6.9,3.1,3.6,10.5
2022-06-22,2022.4726,31.1,-57.0,-1.5,3.3,3.7,11.3
2022-06-23,2022.4753,29.9,-51.4,-5.3,2.6,2.8,9.6
2022-06-24,2022.4781,31.0,-56.3,-6.2,2.6,3.1,9.6
2022-06-25,2022.4808,30.7,-56.3,-4.3,2.6,2.9,9.6
2022-06-26,2022.4836,30.0,-54.2,0.8,2.4,2.7,9.2
2022-06-27,2022.4863,28.9,-55.7,2.3,2.7,3.0,10.7
2022-06-28,2022.489,29.2,-55.1,-9.4,2.6,2.9,9.2
2022-06-29,2022.4918,28.8,-56.1,-9.1,3.0,3.4,10.5
2022-06-30,2022.4945,29.2,-56.0,-7.7,2.9,3.3,10.7
2022-07-01,2022.4973,29.9,-53.7,-6.1,2.4,2.6,8.8
2022-07-02,2022.5,29.2,-54.1,-9.3,2.8,3.2,10.1
2022-07-03,2022.5027,27.7,-58.4,-7.3,3.5,3.9,12.2
2022-07-04,2022.5055,29.4,-56.5,-4.5,3.3,3.8,11.8
2022-07-05,2022.5082,29.2,-58.3,0.2,3.1,3.7,12.0
2022-07-06,2022.511,29.7,-56.4,1.2,3.6,3.9,12.2
2022-07-07,2022.5137,27.2,-58.0,-4.9,3.8,4.2,14.0
2022-07-08,2022.5164,28.7,-55.3,-8.7,2.8,3.0,10.4
2022-07-09,2022.5192,25.8,-55.2,-3.0,2.6,2.8,10.1
2022-07-10,2022.5219,28.1,-53.6,-9.9,2.9,3.1,10.6
2022-07-11,2022.5247,29.8,-55.3,-11.2,2.9,3.5,10.85
2022-07-12,2022.5274,26.1,-52.4,-12.5,3.0,3.2,11.1
2022-07-13,2022.5301,30.8,-52.4,-14.8,3.0,3.5,11.6
2022-07-14,2022.5329,26.3,-53.2,2.4,3.2,3.5,12.7
2022-07-15,2022.5356,27.0,-52.0,-7.7,3.2,3.5,11.8
2022-07-16,2022.5384,29.3,-51.8,-4.8,2.9,3.1,10.6
2022-07-17,2022.5411,28.8,-55.4,-5.9,2.5,2.6,9.5
2022-07-18,2022.5438,28.0,-56.1,-4.6,2.8,3.1,10.7
2022-07-19,2022.5466,31.3,-56.1,-2.6,3.1,3.5,11.0
2022-07-20,2022.5493,27.3,-54.1,-7.0,2.4,2.6,8.8
2022-07-21,2022.5521,30.9,-51.0,-11.05,2.9,3.5,9.4
2022-07-22,2022.5548,27.2,-54.1,-15.1,2.7,3.2,10.0
2022-07-23,2022.5575,25.2,-55.3,-9.0,3.2,3.5,10.5
2022-07-24,2022.5603,26.7,-54.1,-13.5,2.5,2.9,9.3
2022-07-25,2022.563,26.0,-54.6,-13.1,3.0,3.6,11.2
2022-07-26,2022.5658,28.9,-55.5,-9.2,2.5,2.8,9.5
2022-07-27,2022.5685,27.1,-54.7,-10.1,2.6,2.9,10.0
2022-07-28,2022.5712,27.1,-54.1,-19.0,3.3,4.0,11.6
2022-07-29,2022.574,23.1,-55.3,-12.6,3.3,3.7,11.9
2022-07-30,2022.5767,24.5,-56.5,-8.9,3.1,3.6,11.9
2022-07-31,2022.5795,26.8,-53.9,-13.4,2.5,2.8,8.9
2022-08-01,2022.5822,28.0,-51.9,-15.0,2.6,3.0,9.6
2022-08-02,2022.5849,25.3,-52.7,-21.9,2.8,3.2,10.3
2022-08-03,2022.5877,26.0,-52.5,-17.1,2.8,3.2,9.5
2022-08-04,2022.5904,25.2,-52.6,-13.8,2.7,3.0,9.9
2022-08-05,2022.5932,25.0,-51.1,-16.6,3.2,3.6,11.7
2022-08-06,2022.5959,23.1,-52.6,-1.8,3.3,3.8,11.5
2022-08-07,2022.5986,26.0,-48.4,-2.2,3.3,3.8,12.2
2022-08-08,2022.6014,24.2,-53.8,-10.9,3.1,3.4,11.0
2022-08-09,2022.6041,22.9,-53.2,-4.3,3.1,3.5,12.1
2022-08-10,2022.6068,25.7,-49.4,-5.7,3.2,3.6,11.4
2022-08-11,2022.6096,23.2,-54.0,-9.0,2.9,3.2,10.7
2022-08-12,2022.6123,24.3,-54.6,-12.3,2.7,3.0,10.0
2022-08-13,2022.6151,23.0,-51.1,-11.8,3.3,3.7,11.7
2022-08-14,2022.6178,23.6,-51.1,-14.0,2.9,3.3,10.9
2022-08-15,2022.6205,29.3,-54.1,-14.0,3.1,3.6,11.85
2022-08-16,2022.6233,24.5,-46.4,-14.0,3.6,4.1,12.8
2022-08-17,2022.626,25.8,-47.8,-16.4,3.0,3.6,11.0
2022-08-18,2022.6288,23.1,-51.5,-13.8,2.7,3.0,10.5
2022-08-19,2022.6315,22.8,-48.8,-12.0,3.0,3.4,11.2
2022-08-20,2022.6342,25.3,-46.1,-5.7,3.6,4.3,13.4
2022-08-21,2022.637,23.1,-53.3,-6.4,4.1,4.6,11.9
2022-08-22,2022.6397,26.6,-52.4,-7.1,2.9,3.4,10.4
2022-08-23,2022.6425,24.2,-50.6,-16.8,2.9,3.4,11.1
2022-08-24,2022.6452,22.6,-49.1,-17.9,3.5,3.9,13.3
2022-08-25,2022.6479,25.3,-49.0,-8.9,3.3,4.0,12.2
2022-08-26,2022.6507,23.6,-47.7,-2.0,3.3,3.7,12.3
2022-08-27,2022.6534,21.8,-47.9,-7.3,3.1,3.5,10.8
2022-08-28,2022.6562,21.5,-49.6,-11.8,2.8,3.1,9.5
2022-08-29,2022.6589,23.2,-49.1,-14.9,2.4,2.6,9.2
2022-08-30,2022.6616,23.6,-48.7,-5.1,3.1,3.6,10.9
2022-08-31,2022.6644,24.2,-49.6,-17.7,2.9,3.3,10.6
2022-09-01,2022.6671,22.8,-49.0,-10.7,2.3,2.5,8.4
2022-09-02,2022.6699,24.3,-49.9,-11.0,2.6,2.9,9.6
2022-09-03,2022.6726,24.3,-49.1,-15.7,3.2,3.6,11.5
2022-09-04,2022.6753,25.0,-50.8,-13.3,2.4,2.6,8.9
2022-09-05,2022.6781,23.4,-47.8,-10.4,2.7,3.1,9.4
2022-09-06,2022.6808,25.8,-47.3,-12.9,2.4,3.1,8.7
2022-09-07,2022.6836,22.8,-50.2,-14.6,2.1,2.3,7.8
2022-09-08,2022.6863,24.1,-47.4,-20.9,2.7,3.1,9.9
2022-09-09,2022.689,24.1,-48.3,-15.6,2.4,2.8,9.1
2022-09-10,2022.6918,25.7,-50.3,-17.6,2.8,3.4,9.8
2022-09-11,2022.6945,24.5,-47.0,-7.4,2.5,3.0,9.6
2022-09-12,2022.6973,25.1,-49.7,-16.2,2.7,3.3,10.1
2022-09-13,2022.7,25.0,-47.8,-21.1,2.5,2.9,9.9
2022-09-14,2022.7027,23.9,-46.1,-13.4,2.4,2.8,9.3
2022-09-15,2022.7055,23.1,-49.7,-21.1,2.6,3.1,10.4
2022-09-16,2022.7082,24.4,-44.5,-12.0,2.7,3.2,10.7
2022-09-17,2022.711,22.1,-47.6,-22.9,2.8,3.3,10.9
2022-09-18,2022.7137,22.5,-46.9,-20.9,2.4,2.7,9.1
2022-09-19,2022.7164,20.4,-48.0,-16.6,3.3,3.9,12.0
2022-09-20,2022.7192,24.7,-46.7,-17.9,2.4,2.9,9.3
2022-09-21,2022.7219,24.3,-46.8,-14.6,2.4,2.7,9.1
2022-09-22,2022.7247,23.7,-47.1,-18.0,2.8,3.3,10.4
2022-09-23,2022.7274,23.0,-47.1,-12.4,2.6,3.1,9.9
2022-09-24,2022.7301,23.7,-49.2,-9.8,2.9,3.5,10.4
2022-09-25,2022.7329,22.0,-47.0,-11.5,2.6,3.0,9.1
2022-09-26,2022.7356,22.8,-46.7,-15.0,2.4,2.8,9.3
2022-09-27,2022.7384,20.5,-45.9,-16.6,2.9,3.3,10.1
2022-09-28,2022.7411,24.6,-46.7,-19.0,2.6,3.0,10.0
2022-09-29,2022.7438,23.2,-43.3,-24.2,2.3,2.8,8.8
2022-09-30,2022.7466,22.6,-44.3,-10.5,2.4,2.7,8.9
2022-10-01,2022.7493,24.2,-45.0,-12.5,3.1,3.8,10.4
