YYYYMMDD,YYYY.DECM,N(m),E(m),U(m),sig_n(mm),sig_e(mm),sig_u(mm)
2022-03-14,2022.1986,35.2,-57.0,5.2,2.7,3.3,12.1
2022-03-15,2022.2014,37.2,-54.2,13.0,3.0,3.5,12.5
2022-03-16,2022.2041,37.0,-55.5,14.9,3.4,4.1,13.4
2022-03-17,2022.2068,38.7,-56.6,7.1,2.9,3.5,12.9
2022-03-18,2022.2096,37.2,-55.0,11.8,3.1,3.7,12.4
2022-03-19,2022.2123,40.6,-54.7,7.4,3.0,3.9,12.3
2022-03-20,2022.2151,35.6,-50.2,4.5,2.9,3.5,13.6
2022-03-21,2022.2178,36.8,-55.0,15.5,2.8,3.4,12.6
2022-03-22,2022.2205,35.7,-51.7,5.0,2.9,3.7,12.4
2022-03-23,2022.2233,37.4,-53.2,10.2,3.4,4.2,13.8
2022-03-24,2022.226,34.8,-55.8,9.1,3.4,3.9,14.1
2022-03-25,2022.2288,35.3,-54.0,15.9,3.0,3.6,12.7
2022-03-26,2022.2315,34.4,-52.6,6.5,2.7,3.2,11.8
2022-03-27,2022.2342,36.4,-54.4,10.4,3.2,3.8,12.3
2022-03-28,2022.237,35.3,-55.2,5.3,2.8,3.5,11.9
2022-03-29,2022.2397,38.9,-53.5,10.4,3.2,4.4,13.3
2022-03-30,2022.2425,39.9,-54.6,6.8,3.0,4.0,12.3
2022-03-31,2022.2452,36.2,-54.4,2.6,3.1,4.0,12.3
2022-04-01,2022.2479,38.1,-52.7,1.2,2.7,3.2,12.37
2022-04-02,2022.2507,35.3,-52.1,-0.2,2.7,3.3,12.43
2022-04-03,2022.2534,37.1,-52.0,-1.6,3.0,3.9,12.5
2022-04-04,2022.2562,35.6,-51.5,-3.2,2.8,3.7,12.8
2022-04-05,2022.2589,35.2,-51.3,-2.6,3.4,4.3,13.4
2022-04-06,2022.2616,35.0,-52.2,-2.8,2.7,3.3,11.8
2022-04-07,2022.2644,33.1,-51.3,7.6,3.2,3.9,12.8
2022-04-08,2022.2671,34.1,-50.8,10.2,3.1,3.8,12.5
2022-04-09,2022.2699,35.0,-50.9,1.6,2.7,3.3,11.5
2022-04-10,2022.2726,35.6,-53.9,9.1,2.7,3.3,12.2
2022-04-11,2022.2753,36.0,-51.7,9.1,2.8,3.6,12.5
2022-04-12,2022.2781,34.0,-53.6,4.6,3.0,3.7,12.6
2022-04-13,2022.2808,34.4,-53.2,5.9,3.1,3.8,13.2
2022-04-14,2022.2836,36.7,-53.2,0.3,3.1,3.8,13.0
2022-04-15,2022.2863,34.8,-51.7,2.3,2.9,3.8,12.8
2022-04-16,2022.289,34.1,-54.6,3.0,3.0,3.6,13.0
2022-04-17,2022.2918,36.3,-50.7,-2.6,2.7,3.4,12.4
2022-04-18,2022.2945,37.4,-54.0,-8.6,2.8,3.6,12.1
2022-04-19,2022.2973,34.3,-48.1,-3.8,3.1,3.8,12.4
2022-04-20,2022.3,33.8,-54.0,9.8,2.8,3.6,12.6
2022-04-21,2022.3027,32.5,-51.2,2.6,3.4,4.1,13.8
2022-04-22,2022.3055,38.6,-53.3,11.7,3.0,4.3,13.1
2022-04-23,2022.3082,33.9,-47.4,4.3,3.7,4.6,13.9
2022-04-24,2022.311,34.8,-47.5,4.4,3.5,4.4,14.7
2022-04-25,2022.3137,36.4,-44.9,-7.0,3.1,4.6,13.6
2022-04-26,2022.3164,35.8,-51.2,-0.2,3.3,4.1,13.6
2022-04-27,2022.3192,37.7,-47.2,7.4,3.5,4.6,14.2
2022-04-28,2022.3219,35.7,-51.8,1.1,2.5,3.1,11.7
2022-04-29,2022.3247,37.4,-47.8,11.0,3.2,4.0,13.8
2022-04-30,2022.3274,36.1,-50.9,-0.7,2.8,3.4,12.7
2022-05-01,2022.3301,36.7,-50.2,-0.6,3.3,4.2,13.3
2022-05-02,2022.3329,35.5,-47.9,-8.7,3.2,3.9,13.1
2022-05-03,2022.3356,34.7,-49.4,8.7,2.5,3.3,11.4
2022-05-04,2022.3384,35.4,-50.7,0.9,2.8,3.5,12.2
2022-05-05,2022.3411,33.7,-49.8,5.2,3.4,4.2,13.4
2022-05-06,2022.3438,38.5,-49.5,1.9,3.2,4.1,13.1
2022-05-07,2022.3466,35.9,-51.3,4.2,3.0,3.5,13.0
2022-05-08,2022.3493,35.4,-51.1,-3.7,3.1,3.6,13.6
2022-05-09,2022.3521,33.7,-49.2,-2.5,3.2,3.9,13.5
2022-05-10,2022.3548,34.4,-50.4,2.8,2.9,3.5,12.5
2022-05-11,2022.3575,35.0,-51.2,4.8,3.6,4.7,14.6
2022-05-12,2022.3603,35.9,-51.2,9.5,3.1,3.8,13.4
2022-05-13,2022.363,33.2,-52.6,6.5,2.9,3.4,12.4
2022-05-14,2022.3658,33.4,-51.2,3.4,3.2,3.9,14.1
2022-05-15,2022.3685,36.3,-47.9,6.5,3.3,4.1,14.2
2022-05-16,2022.3712,34.9,-49.9,4.9,3.2,4.0,13.3
2022-05-17,2022.374,32.1,-52.9,3.4,3.0,3.6,13.3
2022-05-18,2022.3767,35.9,-50.0,4.1,3.4,4.5,14.0
2022-05-19,2022.3795,33.3,-48.5,12.5,3.6,4.4,13.9
2022-05-20,2022.3822,34.4,-51.7,3.7,3.4,4.1,13.8
2022-05-21,2022.3849,32.5,-49.6,3.8,3.0,4.1,12.8
2022-05-22,2022.3877,33.6,-52.1,8.7,3.5,4.2,14.7
2022-05-23,2022.3904,33.8,-50.1,5.9,3.5,4.2,14.2
2022-05-24,2022.3932,32.4,-53.3,4.7,3.0,4.0,13.2
2022-05-25,2022.3959,30.8,-49.5,2.3,3.2,4.1,13.4
2022-05-26,2022.3986,29.9,-48.3,2.6,3.0,3.5,13.1
2022-05-27,2022.4014,33.6,-49.8,8.0,3.1,3.9,14.2
2022-05-28,2022.4041,33.0,-50.8,6.2,3.1,3.4,13.4
2022-05-29,2022.4068,31.8,-49.3,5.5,2.9,3.4,12.4
2022-05-30,2022.4096,31.4,-51.6,-2.5,3.5,4.4,14.7
2022-05-31,2022.4123,30.8,-49.4,4.9,3.5,4.2,14.7
2022-06-01,2022.4151,31.2,-49.6,10.2,3.3,4.2,14.3
2022-06-02,2022.4178,30.3,-50.9,1.6,3.3,4.2,14.3
2022-06-03,2022.4205,30.7,-49.1,5.9,3.1,3.8,14.2
2022-06-04,2022.4233,32.3,-46.9,0.0,2.7,3.2,12.5
2022-06-05,2022.426,32.8,-45.9,8.2,3.1,3.9,13.9
2022-06-06,2022.4288,34.2,-46.6,0.5,3.3,3.8,14.2
2022-06-07,2022.4315,34.7,-49.7,3.7,2.9,3.5,13.2
2022-06-08,2022.4342,33.4,-51.0,1.0,2.9,3.3,13.1
2022-06-09,2022.437,32.2,-48.8,2.9,3.1,3.9,13.8
2022-06-10,2022.4397,32.3,-47.6,2.0,3.3,4.0,13.6
2022-06-11,2022.4425,34.1,-51.3,-2.3,3.2,3.8,12.9
2022-06-12,2022.4452,33.8,-49.3,3.1,3.4,4.6,14.1
2022-06-13,2022.4479,30.2,-46.7,1.35,3.1,3.8,13.05
2022-06-14,2022.4507,31.2,-49.8,-0.4,2.7,3.3,12.0
2022-06-15,2022.4534,31.6,-48.0,-4.7,3.2,3.9,12.9
2022-06-16,2022.4562,33.1,-50.6,-0.1,3.6,4.2,13.5
2022-06-17,2022.4589,32.6,-46.0,5.6,2.8,3.4,12.2
2022-06-18,2022.4616,29.7,-47.2,0.3,3.2,4.2,13.5
2022-06-19,2022.4644,33.0,-47.8,0.0,2.8,3.3,12.2
2022-06-20,2022.4671,32.1,-48.9,2.8,2.9,3.4,13.2
2022-06-21,2022.4699,31.0,-47.9,3.8,2.9,3.5,12.6
2022-06-22,2022.4726,32.1,-49.5,-5.0,3.2,3.8,13.0
2022-06-23,2022.4753,31.7,-47.1,-5.3,2.7,3.2,12.2
2022-06-24,2022.4781,33.1,-48.2,1.0,2.8,3.5,13.1
2022-06-25,2022.4808,31.5,-49.4,3.7,3.3,4.0,13.7
2022-06-26,2022.4836,30.0,-45.8,7.2,3.0,3.6,13.1
2022-06-27,2022.4863,30.8,-48.8,-0.0,3.0,3.8,13.9
2022-06-28,2022.489,30.9,-45.7,-0.4,3.3,3.9,13.8
2022-06-29,2022.4918,30.4,-49.1,-1.0,2.7,3.1,12.4
2022-06-30,2022.4945,29.5,-47.4,-3.2,3.0,3.4,13.4
2022-07-01,2022.4973,31.6,-46.8,-4.8,3.5,4.1,13.8
2022-07-02,2022.5,30.5,-47.9,-6.4,3.8,4.4,14.2
2022-07-03,2022.5027,28.4,-48.0,-1.0,3.6,4.3,14.8
2022-07-04,2022.5055,31.3,-47.0,-0.8,3.2,3.7,14.5
2022-07-05,2022.5082,31.5,-44.7,0.3,3.7,4.2,15.9
2022-07-06,2022.511,31.9,-45.2,-5.4,3.8,4.4,15.9
2022-07-07,2022.5137,28.0,-46.2,0.5,3.9,4.4,16.0
2022-07-08,2022.5164,29.2,-45.6,-5.8,3.5,4.0,14.8
2022-07-09,2022.5192,29.9,-45.8,-1.9,3.0,3.6,13.8
2022-07-10,2022.5219,30.6,-45.9,-3.9,3.5,4.0,14.8
2022-07-11,2022.5247,31.6,-48.1,-7.2,3.5,4.1,15.0
2022-07-12,2022.5274,29.5,-48.4,-12.4,3.7,4.2,15.9
2022-07-13,2022.5301,29.8,-47.5,-0.3,3.3,4.0,14.9
2022-07-14,2022.5329,26.7,-46.9,5.2,3.9,4.5,16.8
2022-07-15,2022.5356,28.2,-47.7,2.9,3.1,3.6,14.1
2022-07-16,2022.5384,30.0,-46.0,-8.2,3.0,3.6,13.6
2022-07-17,2022.5411,30.6,-45.9,-0.1,3.4,3.8,13.5
2022-07-18,2022.5438,29.3,-44.7,8.1,3.5,4.1,13.8
2022-07-19,2022.5466,30.3,-49.0,-2.2,3.5,4.1,14.6
2022-07-20,2022.5493,29.9,-46.2,-8.8,3.6,4.2,13.4
2022-07-21,2022.5521,30.5,-45.2,-7.2,3.1,3.8,13.7
2022-07-22,2022.5548,28.2,-47.9,-9.5,3.0,3.6,13.6
2022-07-23,2022.5575,26.7,-46.9,-11.8,3.5,3.9,13.5
2022-07-24,2022.5603,28.4,-45.8,-9.5,3.0,3.5,13.3
2022-07-25,2022.563,26.4,-46.9,-10.2,3.4,4.1,13.9
2022-07-26,2022.5658,28.0,-48.8,-12.5,3.3,3.9,14.0
2022-07-27,2022.5685,26.0,-47.1,-11.9,3.5,4.0,14.4
2022-07-28,2022.5712,30.0,-49.4,-7.7,3.4,4.7,14.2
2022-07-29,2022.574,27.4,-45.8,5.7,3.8,4.3,15.3
2022-07-30,2022.5767,27.4,-48.5,-8.1,3.3,4.0,14.1
2022-07-31,2022.5795,29.3,-45.4,-13.8,3.7,4.3,14.9
2022-08-01,2022.5822,30.2,-44.1,-4.5,3.7,4.2,14.6
2022-08-02,2022.5849,28.4,-46.6,-9.4,3.1,3.8,13.4
2022-08-03,2022.5877,27.2,-45.1,-11.7,2.7,3.2,12.1
2022-08-04,2022.5904,28.2,-47.5,-17.2,3.3,3.8,14.5
2022-08-05,2022.5932,28.0,-46.8,-21.6,3.2,3.8,14.1
2022-08-06,2022.5959,26.6,-45.8,-12.2,3.2,3.8,13.4
2022-08-07,2022.5986,27.0,-44.0,4.2,3.1,3.6,13.6
2022-08-08,2022.6014,27.4,-45.4,-9.7,3.0,3.4,12.7
2022-08-09,2022.6041,26.6,-46.0,-4.8,3.7,4.2,15.2
2022-08-10,2022.6068,26.6,-47.8,-7.2,3.2,4.0,14.2
2022-08-11,2022.6096,28.2,-48.4,9.5,3.2,3.7,13.7
2022-08-12,2022.6123,27.5,-45.7,6.3,3.3,3.9,14.7
2022-08-13,2022.6151,25.7,-43.9,-8.8,3.5,4.1,14.1
2022-08-14,2022.6178,28.0,-43.3,-7.0,3.6,4.2,14.9
2022-08-15,2022.6205,27.6,-44.8,-6.9,3.7,4.5,15.5
2022-08-16,2022.6233,28.1,-41.6,-0.9,3.3,3.9,13.9
2022-08-17,2022.626,28.6,-40.5,-3.6,3.4,4.3,15.0
2022-08-18,2022.6288,22.8,-41.5,-9.0,3.6,4.1,14.6
2022-08-19,2022.6315,25.9,-39.7,2.7,3.6,4.3,14.6
2022-08-20,2022.6342,27.8,-43.6,-10.0,3.3,4.0,14.9
2022-08-21,2022.637,25.7,-42.7,-3.4,3.1,3.7,13.7
2022-08-22,2022.6397,26.5,-40.5,-5.7,3.6,4.5,14.6
2022-08-23,2022.6425,26.4,-42.8,-3.7,2.9,3.4,13.4
2022-08-24,2022.6452,24.2,-41.9,-3.0,3.6,4.2,15.4
2022-08-25,2022.6479,23.3,-40.3,5.5,3.7,4.6,16.5
2022-08-26,2022.6507,25.9,-55.0,-12.5,3.3,3.9,14.1
2022-08-27,2022.6534,24.6,-41.5,-5.4,3.6,4.1,14.5
2022-08-28,2022.6562,24.5,-40.2,-8.0,3.4,3.8,13.6
2022-08-29,2022.6589,24.7,-40.0,-7.3,3.3,3.8,13.4
2022-08-30,2022.6616,28.4,-40.2,-8.6,3.0,3.6,12.9
2022-08-31,2022.6644,26.6,-42.6,-5.1,2.9,3.4,12.7
2022-09-01,2022.6671,24.4,-41.6,-5.6,2.8,3.3,12.3
2022-09-02,2022.6699,25.1,-41.6,-9.2,3.2,3.8,13.4
2022-09-03,2022.6726,25.9,-41.2,-6.0,3.0,3.6,13.4
2022-09-04,2022.6753,27.2,-44.2,-3.1,2.9,3.5,12.6
2022-09-05,2022.6781,24.8,-41.3,-7.8,3.1,3.6,13.2
2022-09-06,2022.6808,26.4,-41.4,-8.9,3.1,3.8,12.7
2022-09-07,2022.6836,23.9,-42.3,-12.7,3.2,3.7,12.9
2022-09-08,2022.6863,25.5,-41.9,-10.5,2.7,3.1,13.05
2022-09-09,2022.689,24.1,-38.9,-8.3,2.9,3.6,13.2
2022-09-10,2022.6918,26.0,-42.4,-8.85,3.1,4.0,14.0
2022-09-11,2022.6945,27.4,-38.4,-9.4,3.2,4.0,14.8
2022-09-12,2022.6973,25.9,-39.4,-8.8,2.9,3.6,13.3
2022-09-13,2022.7,27.9,-43.5,-14.0,3.1,3.8,14.2
2022-09-14,2022.7027,24.5,-41.9,-12.73,3.0,3.8,14.37
2022-09-15,2022.7055,26.3,-43.8,-11.47,3.7,4.4,14.53
2022-09-16,2022.7082,25.8,-39.0,-10.2,3.3,4.0,14.7
2022-09-17,2022.711,24.3,-38.8,-8.8,3.2,3.9,14.0
2022-09-18,2022.7137,25.4,-43.8,-7.3,2.8,3.4,12.7
2022-09-19,2022.7164,23.9,-41.4,-10.3,3.3,3.8,13.1
2022-09-20,2022.7192,26.8,-40.3,-8.6,3.9,5.0,16.3
2022-09-21,2022.7219,26.8,-42.5,-10.5,2.7,3.4,12.4
2022-09-22,2022.7247,25.6,-42.1,-5.7,2.7,3.4,12.8
2022-09-23,2022.7274,25.3,-42.0,-10.3,3.0,3.6,13.0
2022-09-24,2022.7301,26.1,-41.2,-14.1,3.3,4.1,14.3
2022-09-25,2022.7329,24.7,-40.1,-6.1,2.6,3.4,12.2
2022-09-26,2022.7356,26.0,-41.2,-6.7,2.9,3.6,12.4
2022-09-27,2022.7384,22.8,-38.6,-7.6,2.8,3.3,11.8
2022-09-28,2022.7411,25.0,-42.9,-8.7,2.9,3.4,12.9
2022-09-29,2022.7438,25.8,-35.2,-11.2,3.2,4.2,13.2
2022-09-30,2022.7466,23.9,-40.7,-11.9,2.9,3.3,12.4
2022-10-01,2022.7493,26.0,-38.3,-3.2,2.9,3.4,12.5
2022-10-02,2022.7521,24.6,-37.8,-4.0,3.2,3.8,12.8
2022-10-03,2022.7548,24.9,-37.0,-13.5,3.2,4.2,13.4
2022-10-04,2022.7575,23.4,-39.5,-11.3,2.9,3.4,12.2
2022-10-05,2022.7603,26.0,-39.2,-6.6,3.1,3.5,12.8
2022-10-06,2022.763,24.6,-40.0,-10.3,2.8,4.2,12.4
2022-10-07,2022.7658,25.8,-41.4,-14.5,2.7,3.6,12.3
2022-10-08,2022.7685,24.6,-39.2,-9.5,3.1,4.0,12.7
2022-10-09,2022.7712,25.9,-38.6,-15.5,2.6,3.3,12.4
2022-10-10,2022.774,26.1,-41.0,-19.1,2.9,3.5,12.5
2022-10-11,2022.7767,23.8,-38.4,-6.6,2.9,3.5,12.7
2022-10-12,2022.7795,25.9,-39.1,-9.6,2.7,3.3,12.5
2022-10-13,2022.7822,22.5,-39.1,-13.6,2.7,3.2,12.0
2022-10-14,2022.7849,21.9,-39.1,-12.9,2.7,3.3,11.6
2022-10-15,2022.7877,23.2,-40.0,-12.5,2.8,3.5,13.3
2022-10-16,2022.7904,23.3,-39.2,-17.0,2.8,3.5,13.4
2022-10-17,2022.7932,22.7,-37.7,-8.4,2.7,3.4,12.1
2022-10-18,2022.7959,24.6,-35.9,-9.6,2.8,3.6,12.4
2022-10-19,2022.7986,22.4,-36.0,-9.3,2.9,3.6,13.1
2022-10-20,2022.8014,23.3,-39.4,-15.6,2.7,3.5,12.0
2022-10-21,2022.8041,24.1,-36.4,-5.8,2.7,3.4,12.2
2022-10-22,2022.8068,20.4,-38.0,-16.7,2.9,3.6,12.6
2022-10-23,2022.8096,22.9,-35.9,-13.8,2.8,3.5,12.4
2022-10-24,2022.8123,23.8,-34.3,-4.1,2.7,3.6,12.5
2022-10-25,2022.8151,24.7,-37.6,-12.2,2.9,3.7,13.0
2022-10-26,2022.8178,25.2,-38.9,-16.8,2.7,3.9,12.7
2022-10-27,2022.8205,22.1,-37.0,-9.3,2.7,3.3,11.7
2022-10-28,2022.8233,22.6,-37.2,-19.6,2.6,3.1,11.7
2022-10-29,2022.826,24.3,-36.3,-7.6,2.7,3.4,12.1
2022-10-30,2022.8288,23.0,-40.1,-15.9,2.5,3.1,11.7
2022-10-31,2022.8315,21.6,-36.1,-11.6,2.6,3.1,11.5
2022-11-01,2022.8342,21.0,-38.7,-12.8,3.0,3.5,12.0
2022-11-02,2022.837,22.2,-36.8,-13.5,2.9,3.6,12.0
2022-11-03,2022.8397,24.8,-37.4,-15.4,2.7,3.4,12.0
2022-11-04,2022.8425,22.8,-36.8,-15.3,2.7,3.3,11.8
2022-11-05,2022.8452,22.9,-37.8,-11.7,2.8,3.4,12.7
2022-11-06,2022.8479,23.6,-38.6,-13.1,2.6,3.1,11.8
2022-11-07,2022.8507,18.8,-36.6,-12.8,2.6,3.2,11.4
2022-11-08,2022.8534,24.0,-36.2,-4.5,2.8,3.6,12.4
2022-11-09,2022.8562,24.5,-37.4,-8.4,2.8,3.6,12.4
2022-11-10,2022.8589,22.6,-36.2,-7.9,2.7,3.4,11.9
2022-11-11,2022.8616,23.2,-35.6,-2.7,2.5,3.1,11.3
2022-11-12,2022.8644,21.8,-36.0,-7.5,2.9,3.5,12.1
2022-11-13,2022.8671,20.4,-34.8,-4.3,2.9,3.4,12.3
2022-11-14,2022.8699,23.4,-34.1,-6.9,2.8,3.4,12.5
2022-11-15,2022.8726,24.0,-38.5,-9.1,2.6,3.3,11.9
2022-11-16,2022.8753,21.9,-36.0,-2.3,2.7,3.2,12.0
2022-11-17,2022.8781,21.7,-36.4,-3.3,2.6,3.3,11.8
2022-11-18,2022.8808,22.2,-37.5,-9.4,2.9,3.4,12.0
2022-11-19,2022.8836,22.0,-35.6,-1.8,2.5,3.1,11.2
2022-11-20,2022.8863,21.9,-36.2,-5.4,2.6,3.1,11.2
2022-11-21,2022.889,22.9,-35.5,-2.0,2.9,3.4,12.4
2022-11-22,2022.8918,21.5,-34.5,-1.9,2.7,3.2,12.0
2022-11-23,2022.8945,21.6,-36.5,-5.0,2.5,2.9,11.0
2022-11-24,2022.8973,22.0,-35.7,-10.2,2.5,3.0,11.2
2022-11-25,2022.9,20.9,-36.7,-8.8,2.6,3.1,11.5
2022-11-26,2022.9027,22.1,-34.7,-3.1,2.8,3.3,12.0
2022-11-27,2022.9055,20.5,-37.8,-1.8,2.9,3.4,12.6
2022-11-28,2022.9082,21.8,-35.1,-1.4,2.6,3.1,11.5
2022-11-29,2022.911,22.9,-35.6,-6.4,2.6,3.1,11.4
2022-11-30,2022.9137,20.4,-34.5,-6.2,2.9,3.4,11.6
2022-12-01,2022.9164,21.5,-33.1,0.6,2.8,3.2,11.9
2022-12-02,2022.9192,20.0,-36.4,-6.4,2.5,2.9,10.9
2022-12-03,2022.9219,21.9,-35.5,-5.9,2.6,3.1,11.1
2022-12-04,2022.9247,21.5,-35.4,-4.2,2.6,3.0,11.2
2022-12-05,2022.9274,20.0,-36.8,0.9,2.5,3.0,11.1
2022-12-06,2022.9301,21.6,-38.3,-10.5,2.9,3.3,11.7
2022-12-07,2022.9329,21.1,-35.6,-3.8,2.8,3.3,11.4
2022-12-08,2022.9356,21.3,-35.3,-2.7,2.6,3.1,10.8
2022-12-09,2022.9384,20.7,-35.7,-1.1,2.8,3.1,11.5
2022-12-10,2022.9411,19.6,-35.5,1.8,2.7,3.2,10.8
2022-12-11,2022.9438,20.5,-34.0,-1.6,2.6,3.0,11.1
2022-12-12,2022.9466,22.8,-35.2,-8.0,3.0,3.5,11.8
2022-12-13,2022.9493,20.2,-34.5,1.1,2.8,3.5,11.7
2022-12-14,2022.9521,19.0,-33.3,-3.5,2.6,3.1,10.8
2022-12-15,2022.9548,23.3,-35.6,-2.0,3.0,3.7,12.2
2022-12-16,2022.9575,21.0,-34.9,-5.1,2.6,3.1,11.1
2022-12-17,2022.9603,21.8,-34.6,-4.3,2.8,3.2,11.8
2022-12-18,2022.963,19.3,-33.7,-6.5,2.7,3.1,11.2
2022-12-19,2022.9658,19.9,-32.3,1.5,2.7,3.1,11.3
2022-12-20,2022.9685,18.6,-33.4,0.7,2.9,3.6,11.5
2022-12-21,2022.9712,19.2,-35.6,1.4,2.5,3.0,10.9
2022-12-22,2022.974,17.7,-34.6,4.5,2.7,3.1,11.2
2022-12-23,2022.9767,18.9,-35.5,8.8,2.7,3.0,11.0
2022-12-24,2022.9795,19.3,-33.7,7.4,2.9,3.4,11.17
2022-12-25,2022.9822,18.5,-34.3,6.0,3.0,3.6,11.33
2022-12-26,2022.9849,19.7,-32.1,4.6,2.7,3.2,11.5
2022-12-27,2022.9877,19.1,-29.6,-11.8,3.0,3.9,12.0
2022-12-28,2022.9904,17.0,-31.1,-6.5,2.7,3.1,11.0
2022-12-29,2022.9932,18.4,-32.4,-8.4,2.5,3.0,10.6
2022-12-30,2022.9959,18.3,-35.2,-3.5,2.6,3.0,11.1
2022-12-31,2022.9986,19.2,-33.0,-7.3,2.7,3.4,11.6
2023-01-01,2023.0014,20.4,-34.4,-0.8,2.8,3.2,11.0
2023-01-02,2023.0041,18.9,-32.5,-2.1,2.6,3.2,11.1
2023-01-03,2023.0068,20.4,-31.5,-0.4,2.7,3.2,11.4
2023-01-04,2023.0096,18.2,-33.6,0.5,2.8,3.2,11.5
2023-01-05,2023.0123,19.1,-32.1,-6.7,2.6,3.3,11.2
2023-01-06,2023.0151,17.5,-31.7,0.0,2.5,3.0,10.9
2023-01-07,2023.0178,19.4,-30.2,-3.5,2.7,3.3,11.5
2023-01-08,2023.0205,19.0,-32.8,0.5,2.7,3.3,11.7
2023-01-09,2023.0233,20.4,-33.6,-0.4,2.8,3.3,11.5
2023-01-10,2023.026,19.1,-30.8,-0.8,2.7,3.2,11.3
2023-01-11,2023.0288,19.4,-31.1,0.7,3.1,3.6,12.5
2023-01-12,2023.0315,19.0,-31.5,7.5,2.7,3.3,11.6
2023-01-13,2023.0342,18.9,-31.1,7.6,2.7,3.2,12.0
2023-01-14,2023.037,21.8,-30.6,0.3,2.6,3.2,11.5
2023-01-15,2023.0397,20.6,-35.0,-5.2,2.7,3.3,11.4
2023-01-16,2023.0425,20.2,-32.9,1.9,2.7,3.3,11.4
2023-01-17,2023.0452,20.2,-31.1,0.7,2.5,3.1,10.8
2023-01-18,2023.0479,19.5,-30.9,0.0,3.0,3.8,11.7
2023-01-19,2023.0507,19.7,-31.6,-7.3,3.0,3.6,12.4
2023-01-20,2023.0534,18.1,-31.0,-1.3,2.7,3.4,10.9
2023-01-21,2023.0562,21.5,-30.5,2.0,2.9,3.8,12.5
2023-01-22,2023.0589,23.0,-29.7,-0.9,2.9,3.9,12.4
2023-01-23,2023.0616,20.4,-31.0,1.7,2.5,3.0,10.9
2023-01-24,2023.0644,21.2,-32.8,4.5,2.8,3.6,11.7
2023-01-25,2023.0671,21.6,-32.7,-2.1,2.9,3.7,12.0
2023-01-26,2023.0699,19.1,-30.8,2.4,2.7,3.4,11.5
2023-01-27,2023.0726,19.2,-32.4,3.4,2.6,3.2,11.1
2023-01-28,2023.0753,19.1,-29.7,-2.1,2.6,3.3,11.4
2023-01-29,2023.0781,20.1,-30.1,-1.2,2.9,3.5,11.8
2023-01-30,2023.0808,16.6,-29.3,5.0,2.6,3.1,11.2
2023-01-31,2023.0836,19.5,-27.8,4.83,2.7,3.4,11.67
2023-02-01,2023.0863,18.5,-34.2,4.67,3.1,4.0,12.13
2023-02-02,2023.089,19.8,-30.2,4.5,3.2,4.0,12.6
2023-02-03,2023.0918,21.4,-27.8,9.1,3.1,4.1,12.8
2023-02-04,2023.0945,20.1,-28.5,4.6,2.9,3.6,12.0
2023-02-05,2023.0973,19.6,-26.3,6.5,2.6,3.1,11.3
2023-02-06,2023.1,22.3,-25.5,9.3,2.8,3.4,11.7
2023-02-07,2023.1027,19.1,-28.2,7.2,2.9,3.7,12.5
2023-02-08,2023.1055,20.9,-26.9,7.2,2.8,3.3,11.8
2023-02-09,2023.1082,19.2,-24.3,8.5,2.9,3.5,11.6
2023-02-10,2023.111,18.7,-28.9,9.3,2.8,3.4,11.8
2023-02-11,2023.1137,23.5,-25.3,12.1,2.8,3.4,12.0
2023-02-12,2023.1164,22.3,-31.1,-0.8,3.2,4.4,12.6
2023-02-13,2023.1192,21.4,-27.8,9.8,2.9,3.6,12.5
2023-02-14,2023.1219,19.5,-30.4,5.0,2.8,3.5,11.7
2023-02-15,2023.1247,17.7,-29.0,9.6,2.9,4.2,12.9
2023-02-16,2023.1274,19.7,-27.9,3.7,2.7,3.4,11.8
2023-02-17,2023.1301,20.5,-29.8,4.4,2.9,3.8,12.8
2023-02-18,2023.1329,17.2,-27.8,2.2,3.0,3.7,12.3
2023-02-19,2023.1356,21.9,-29.5,6.2,3.1,4.0,13.2
2023-02-20,2023.1384,19.9,-27.6,10.6,2.7,3.3,11.5
2023-02-21,2023.1411,20.1,-25.4,13.5,2.8,3.6,12.4
2023-02-22,2023.1438,18.1,-24.2,8.7,2.8,3.5,12.4
2023-02-23,2023.1466,17.8,-27.9,6.1,3.0,3.7,12.7
2023-02-24,2023.1493,19.8,-27.4,4.5,2.6,3.4,11.9
2023-02-25,2023.1521,21.4,-26.4,1.85,3.0,3.9,11.9
2023-02-26,2023.1548,21.6,-24.8,-0.8,2.7,3.5,11.9
2023-02-27,2023.1575,19.0,-27.9,1.4,2.6,3.2,11.4
2023-02-28,2023.1603,18.4,-23.8,5.1,2.7,3.5,12.3
2023-03-01,2023.163,21.9,-26.8,3.5,3.2,3.9,12.8
2023-03-02,2023.1658,21.3,-20.9,5.7,3.0,4.4,12.9
2023-03-03,2023.1685,18.7,-23.4,9.4,2.7,3.3,11.9
2023-03-04,2023.1712,21.8,-25.6,6.0,3.0,4.0,12.6
2023-03-05,2023.174,17.6,-24.0,1.4,3.1,3.8,12.8
2023-03-06,2023.1767,20.5,-24.9,13.9,3.0,3.8,12.6
2023-03-07,2023.1795,20.9,-29.2,-0.9,2.9,3.9,12.9
2023-03-08,2023.1822,21.5,-25.3,8.1,2.8,3.6,12.2
2023-03-09,2023.1849,20.1,-27.5,4.3,2.7,3.4,11.8
2023-03-10,2023.1877,21.7,-29.0,3.6,3.0,4.3,13.6
