YYYYMMDD,YYYY.DECM,N(m),E(m),U(m),sig_n(mm),sig_e(mm),sig_u(mm)
2021-08-23,2021.6425,-8.9,-72.2,-3.3,2.2,2.2,7.0
2021-08-24,2021.6452,-8.0,-72.8,-1.0,2.2,2.2,6.8
2021-08-25,2021.6479,-6.0,-72.4,-7.0,2.1,2.1,6.6
2021-08-26,2021.6507,-7.4,-73.9,-5.1,2.4,2.4,7.7
2021-08-27,2021.6534,-7.6,-71.8,-4.4,1.9,1.9,6.0
2021-08-28,2021.6562,-6.3,-72.5,-2.7,2.0,2.0,6.3
2021-08-29,2021.6589,-8.6,-71.8,-3.1,2.3,2.3,7.6
2021-08-30,2021.6616,-8.6,-70.6,-5.2,2.4,2.4,7.6
2021-08-31,2021.6644,-8.7,-70.3,-5.7,2.1,2.1,6.5
2021-09-01,2021.6671,-8.1,-70.4,1.1,2.3,2.3,7.5
2021-09-02,2021.6699,-6.0,-72.8,2.1,2.3,2.3,7.2
2021-09-03,2021.6726,-9.3,-70.6,2.6,2.5,2.5,7.9
2021-09-04,2021.6753,-7.5,-69.4,-6.5,2.3,2.4,7.3
2021-09-05,2021.6781,-7.2,-71.2,-7.2,2.2,2.3,7.1
2021-09-06,2021.6808,-8.6,-70.6,-5.9,2.1,2.0,6.7
2021-09-07,2021.6836,-7.4,-69.7,-7.0,2.1,2.2,6.6
2021-09-08,2021.6863,-8.2,-70.8,-5.9,2.1,2.1,6.5
2021-09-09,2021.689,-9.2,-70.7,-1.0,2.0,2.0,6.3
2021-09-10,2021.6918,-8.7,-71.0,5.8,2.1,2.1,6.6
2021-09-11,2021.6945,-6.4,-71.9,-2.2,2.1,2.1,6.5
2021-09-12,2021.6973,-5.5,-71.1,1.5,2.1,2.0,6.4
2021-09-13,2021.7,-7.4,-70.8,-3.5,2.0,2.0,6.4
2021-09-14,2021.7027,-8.2,-70.9,-10.0,2.1,2.1,6.8
2021-09-15,2021.7055,-6.7,-70.1,-1.3,2.3,2.3,7.3
2021-09-16,2021.7082,-8.0,-70.4,-2.1,2.1,2.1,6.7
2021-09-17,2021.711,-8.0,-69.3,-2.9,2.1,2.1,6.5
2021-09-18,2021.7137,-7.8,-69.6,-9.3,2.4,2.4,7.7
2021-09-19,2021.7164,-8.6,-70.3,-2.9,2.1,2.0,6.6
2021-09-20,2021.7192,-6.8,-69.8,-3.9,2.1,2.2,6.7
2021-09-21,2021.7219,-7.1,-69.1,-2.8,2.1,2.1,6.5
2021-09-22,2021.7247,-6.6,-69.5,-5.1,1.9,1.9,5.9
2021-09-23,2021.7274,-8.1,-69.1,-4.3,2.2,2.2,6.7
2021-09-24,2021.7301,-6.4,-68.8,-6.5,2.2,2.2,7.1
2021-09-25,2021.7329,-5.5,-69.8,-10.7,2.1,2.1,6.5
2021-09-26,2021.7356,-8.1,-69.0,-6.2,1.9,1.9,6.0
2021-09-27,2021.7384,-6.4,-68.4,-7.8,2.0,2.1,6.2
2021-09-28,2021.7411,-7.2,-69.4,-5.0,1.9,2.1,6.1
2021-09-29,2021.7438,-7.8,-68.6,-2.2,1.8,1.8,5.6
2021-09-30,2021.7466,-7.3,-70.1,-2.6,2.0,2.1,6.3
2021-10-01,2021.7493,-7.8,-68.5,-5.9,2.0,2.1,6.3
2021-10-02,2021.7521,-7.5,-69.8,-1.1,2.2,2.3,6.9
2021-10-03,2021.7548,-6.6,-70.2,-12.4,2.1,2.1,6.9
2021-10-04,2021.7575,-8.0,-70.6,-10.3,1.9,2.0,6.0
2021-10-05,2021.7603,-5.7,-70.3,-7.7,2.1,2.1,6.6
2021-10-06,2021.763,-7.0,-68.8,-9.2,2.0,2.0,6.3
2021-10-07,2021.7658,-7.3,-69.7,-5.6,2.0,2.0,6.3
2021-10-08,2021.7685,-5.6,-71.7,-10.7,2.0,2.0,6.3
2021-10-09,2021.7712,-3.4,-69.2,-9.3,2.0,2.0,6.2
2021-10-10,2021.774,-5.7,-68.6,-3.2,1.8,1.9,5.7
2021-10-11,2021.7767,-6.8,-71.2,-8.2,2.1,2.0,6.4
2021-10-12,2021.7795,-6.5,-70.5,-9.5,2.1,2.1,6.4
2021-10-13,2021.7822,-7.7,-71.6,-9.7,1.9,1.9,6.1
2021-10-14,2021.7849,-6.2,-70.6,-10.1,2.0,2.0,6.2
2021-10-15,2021.7877,-5.6,-69.8,-11.1,2.0,2.0,6.0
2021-10-16,2021.7904,-7.7,-70.2,-7.4,1.9,1.9,5.9
2021-10-17,2021.7932,-8.0,-70.3,-3.8,1.8,1.8,5.6
2021-10-18,2021.7959,-7.2,-69.2,-3.6,2.0,1.9,6.3
2021-10-19,2021.7986,-7.8,-70.5,0.3,1.8,1.8,5.6
2021-10-20,2021.8014,-7.6,-69.6,-2.4,1.9,1.9,6.0
2021-10-21,2021.8041,-9.0,-68.9,-1.3,1.9,1.9,5.9
2021-10-22,2021.8068,-7.4,-68.7,-2.8,1.9,1.9,6.0
2021-10-23,2021.8096,-6.9,-68.8,-4.5,1.9,1.9,5.9
2021-10-24,2021.8123,-7.5,-68.7,-2.4,1.9,1.9,5.8
2021-10-25,2021.8151,-7.6,-71.4,-6.4,1.9,1.9,5.8
2021-10-26,2021.8178,-8.4,-69.0,-5.4,1.8,1.8,5.7
2021-10-27,2021.8205,-8.2,-69.8,-5.6,1.9,1.8,5.8
2021-10-28,2021.8233,-7.3,-67.6,-5.0,2.0,2.0,6.4
2021-10-29,2021.826,-7.0,-68.7,-5.9,1.8,1.9,5.7
2021-10-30,2021.8288,-7.9,-69.4,-6.3,2.0,2.0,6.3
2021-10-31,2021.8315,-7.3,-68.9,-5.3,1.9,2.0,6.1
2021-11-01,2021.8342,-7.4,-69.2,-9.5,1.8,1.8,5.6
2021-11-02,2021.837,-9.4,-69.1,-4.5,1.9,1.9,5.9
2021-11-03,2021.8397,-8.1,-69.7,-2.3,1.9,1.9,6.0
2021-11-04,2021.8425,-8.0,-68.1,-1.5,2.0,2.0,6.1
2021-11-05,2021.8452,-5.9,-70.2,-14.6,1.9,2.0,6.2
2021-11-06,2021.8479,-4.0,-64.6,-13.7,1.9,1.8,5.7
2021-11-07,2021.8507,-4.9,-64.2,-10.5,1.9,1.9,5.8
2021-11-08,2021.8534,-5.0,-65.6,-7.8,1.9,1.9,5.9
2021-11-09,2021.8562,-5.2,-64.3,-7.2,1.8,1.8,5.6
2021-11-10,2021.8589,-5.0,-62.2,-6.0,1.8,1.7,5.5
2021-11-11,2021.8616,-5.6,-63.8,-7.6,1.9,1.9,6.0
2021-11-12,2021.8644,-6.8,-63.8,-8.1,1.9,1.9,5.9
2021-11-13,2021.8671,-5.7,-64.7,-7.3,2.1,2.2,6.8
2021-11-14,2021.8699,-5.0,-65.9,-6.7,2.0,2.0,6.2
2021-11-15,2021.8726,-5.0,-65.2,-7.4,2.0,2.0,6.2
2021-11-16,2021.8753,-5.8,-67.3,-3.7,1.8,1.8,5.8
2021-11-17,2021.8781,-4.6,-67.6,-0.4,1.8,1.8,5.6
2021-11-18,2021.8808,-4.8,-65.9,-5.2,1.9,1.9,5.9
2021-11-19,2021.8836,-4.6,-67.0,-2.4,1.9,1.9,5.9
2021-11-20,2021.8863,-3.4,-66.3,-7.9,1.9,1.9,5.9
2021-11-21,2021.889,-4.0,-67.2,-5.2,1.7,1.7,5.4
2021-11-22,2021.8918,-4.3,-68.2,-6.1,1.8,1.8,5.6
2021-11-23,2021.8945,-4.5,-68.2,-6.6,1.8,1.8,5.6
2021-11-24,2021.8973,-5.9,-68.2,-3.6,1.8,1.8,5.6
2021-11-25,2021.9,-3.4,-69.3,-5.5,1.8,1.8,5.5
2021-11-26,2021.9027,-3.5,-68.8,-6.7,1.9,1.9,5.9
2021-11-27,2021.9055,-2.8,-69.2,-8.0,1.9,1.9,6.1
2021-11-28,2021.9082,-2.0,-70.1,-9.7,1.8,1.9,5.8
2021-11-29,2021.911,-2.1,-70.5,-11.4,1.8,1.8,5.5
2021-11-30,2021.9137,-1.9,-68.7,-11.5,1.9,1.9,5.8
2021-12-01,2021.9164,-1.4,-69.4,-8.0,1.8,1.8,5.7
2021-12-02,2021.9192,-2.6,-67.1,-7.5,1.9,1.8,5.9
2021-12-03,2021.9219,-3.6,-67.6,-6.2,2.0,1.9,6.0
2021-12-04,2021.9247,-1.8,-69.1,-4.2,2.0,2.1,6.2
2021-12-05,2021.9274,-2.0,-69.3,-3.3,1.9,1.8,5.9
2021-12-06,2021.9301,-1.2,-70.2,-4.0,1.8,1.8,5.7
2021-12-07,2021.9329,-4.2,-69.7,-4.9,2.1,2.2,6.7
2021-12-08,2021.9356,-3.1,-69.7,-9.8,1.8,1.8,5.7
2021-12-09,2021.9384,-1.4,-67.9,-9.62,1.8,1.8,5.82
2021-12-10,2021.9411,-2.0,-68.5,-9.45,2.0,2.0,5.95
2021-12-11,2021.9438,-1.3,-68.5,-9.28,1.8,1.8,6.08
2021-12-12,2021.9466,-1.4,-66.9,-9.1,2.0,2.0,6.2
2021-12-13,2021.9493,-2.4,-66.4,-5.0,1.9,1.8,5.8
2021-12-14,2021.9521,-3.7,-65.5,-7.1,1.8,1.8,5.7
2021-12-15,2021.9548,-2.3,-65.7,-8.7,1.8,1.7,5.6
2021-12-16,2021.9575,-2.8,-66.6,-12.0,1.8,1.7,5.7
2021-12-17,2021.9603,-3.5,-66.5,-8.7,2.0,2.0,6.1
2021-12-18,2021.963,-5.2,-66.1,-3.1,1.9,1.8,5.8
2021-12-19,2021.9658,-4.5,-63.9,-1.6,2.0,2.0,6.1
2021-12-20,2021.9685,-3.9,-65.9,1.1,1.9,1.9,6.0
2021-12-21,2021.9712,-4.0,-63.8,-5.3,1.8,1.8,5.7
2021-12-22,2021.974,-3.3,-63.6,-3.9,1.9,1.9,6.1
2021-12-23,2021.9767,-3.0,-64.1,-4.5,1.9,1.9,5.9
2021-12-24,2021.9795,-1.6,-64.5,-8.2,1.8,1.8,5.7
2021-12-25,2021.9822,-1.3,-65.0,-9.4,1.9,1.9,5.9
2021-12-26,2021.9849,-2.0,-64.3,-8.9,1.8,1.7,5.8
2021-12-27,2021.9877,-1.1,-64.5,-5.2,1.7,1.6,5.3
2021-12-28,2021.9904,-2.2,-63.8,-8.0,1.8,1.8,5.8
2021-12-29,2021.9932,-2.3,-65.6,-10.4,1.8,1.8,5.7
2021-12-30,2021.9959,-3.6,-62.8,-9.3,1.7,1.7,5.4
2021-12-31,2021.9986,-3.2,-63.1,-7.2,1.8,1.7,5.5
2022-01-01,2022.0014,-2.9,-64.8,-7.3,2.2,2.0,6.2
2022-01-02,2022.0041,-1.9,-64.0,-4.0,2.2,2.1,6.2
2022-01-03,2022.0068,-3.3,-63.1,-4.1,2.3,2.2,6.2
2022-01-04,2022.0096,-2.5,-62.4,-1.8,2.3,2.2,6.3
2022-01-05,2022.0123,-3.3,-63.3,-5.1,2.1,1.9,6.0
2022-01-06,2022.0151,-2.9,-64.3,-4.4,1.9,1.8,5.5
2022-01-07,2022.0178,-2.6,-62.5,-6.8,2.5,2.4,6.7
2022-01-08,2022.0205,-2.6,-62.5,-5.9,2.2,2.1,6.3
2022-01-09,2022.0233,-2.7,-63.4,-10.1,2.2,2.1,6.3
2022-01-10,2022.026,-2.4,-64.0,-8.9,1.9,1.8,5.5
2022-01-11,2022.0288,-3.1,-62.7,-7.5,2.3,2.3,6.5
2022-01-12,2022.0315,-2.9,-63.0,-6.5,2.1,2.1,6.2
2022-01-13,2022.0342,-4.8,-62.2,-6.7,2.1,2.0,6.0
2022-01-14,2022.037,-4.5,-61.4,-4.6,2.1,2.0,6.0
2022-01-15,2022.0397,-4.0,-61.7,-6.6,2.0,1.9,5.8
2022-01-16,2022.0425,-3.1,-62.6,-6.2,2.2,2.1,6.3
2022-01-17,2022.0452,-4.2,-62.3,-3.5,2.0,1.9,5.8
2022-01-18,2022.0479,-2.0,-61.3,-5.9,2.0,1.9,5.8
2022-01-19,2022.0507,-2.2,-61.8,-4.0,2.0,1.9,5.8
2022-01-20,2022.0534,-2.7,-62.5,-3.6,2.1,2.0,6.1
2022-01-21,2022.0562,-2.1,-62.5,-3.1,2.2,2.0,6.1
2022-01-22,2022.0589,-2.5,-62.3,-3.3,2.1,1.9,5.9
2022-01-23,2022.0616,-2.1,-67.1,-3.0,2.5,2.3,6.6
2022-01-24,2022.0644,-1.2,-61.4,-5.2,2.3,2.2,6.5
2022-01-25,2022.0671,-0.8,-62.8,-2.5,2.3,2.2,6.5
2022-01-26,2022.0699,-0.8,-60.7,-6.1,1.9,1.9,5.7
2022-01-27,2022.0726,0.2,-60.9,-7.5,2.0,1.9,5.7
2022-01-28,2022.0753,-1.5,-61.6,-7.2,2.2,2.1,6.0
2022-01-29,2022.0781,-2.0,-60.4,-3.6,2.1,2.0,5.9
2022-01-30,2022.0808,-1.7,-62.0,-8.4,2.1,2.0,6.0
2022-01-31,2022.0836,-0.6,-61.4,-6.5,2.2,2.1,6.0
2022-02-01,2022.0863,-0.7,-61.0,-7.4,2.1,2.0,6.0
2022-02-02,2022.089,-1.8,-62.1,-4.0,2.2,2.1,6.2
2022-02-03,2022.0918,-0.8,-61.2,-8.0,2.3,2.2,6.3
2022-02-04,2022.0945,-1.9,-59.4,-7.8,2.1,2.0,5.9
2022-02-05,2022.0973,-3.5,-60.1,-5.7,2.3,2.1,6.2
2022-02-06,2022.1,-1.5,-60.5,-3.6,2.0,2.0,5.8
2022-02-07,2022.1027,-1.0,-59.7,-7.5,2.0,1.9,5.8
2022-02-08,2022.1055,-2.1,-58.9,-3.8,2.1,1.9,5.9
2022-02-09,2022.1082,-1.1,-60.3,-6.8,2.2,2.1,6.3
2022-02-10,2022.111,-0.4,-59.5,-5.4,2.1,2.1,6.1
2022-02-11,2022.1137,-1.7,-58.7,-8.3,2.2,2.1,6.1
2022-02-12,2022.1164,-2.4,-60.8,-3.8,2.2,2.1,6.2
2022-02-13,2022.1192,-1.8,-59.4,-3.3,2.0,2.0,6.0
2022-02-14,2022.1219,-1.3,-60.7,-7.1,2.0,1.9,5.7
2022-02-15,2022.1247,-1.1,-61.8,-2.0,2.2,2.1,6.3
2022-02-16,2022.1274,-0.7,-61.2,-3.2,2.1,2.0,6.0
2022-02-17,2022.1301,0.1,-61.3,-8.2,2.1,2.0,6.0
2022-02-18,2022.1329,-0.7,-60.5,-11.2,2.0,2.0,5.9
2022-02-19,2022.1356,0.8,-59.5,-11.8,2.1,2.1,6.1
2022-02-20,2022.1384,0.2,-61.8,-6.8,2.3,2.2,6.4
2022-02-21,2022.1411,-1.2,-60.8,-8.0,2.1,2.1,6.2
2022-02-22,2022.1438,-0.6,-57.8,-6.6,2.4,2.3,6.6
2022-02-23,2022.1466,-2.8,-56.2,-2.9,2.0,1.9,5.8
2022-02-24,2022.1493,-4.0,-61.0,-4.4,2.0,2.0,6.0
2022-02-25,2022.1521,-3.4,-63.0,-4.9,2.1,2.0,6.0
2022-02-26,2022.1548,-5.0,-60.9,-1.5,2.3,2.2,6.5
2022-02-27,2022.1575,-4.7,-61.2,-2.1,2.2,2.1,6.4
2022-02-28,2022.1603,-3.6,-62.0,-4.2,2.1,2.0,6.1
2022-03-01,2022.163,-4.5,-63.5,0.8,2.0,2.0,6.2
2022-03-02,2022.1658,-6.3,-62.4,-3.1,2.3,2.2,6.5
2022-03-03,2022.1685,-3.4,-62.3,-0.2,2.1,2.1,6.35
2022-03-04,2022.1712,-3.2,-55.6,2.7,2.1,2.0,6.2
2022-03-05,2022.174,-4.1,-56.6,2.1,2.5,2.5,7.0
2022-03-06,2022.1767,-3.0,-55.4,3.45,2.0,2.0,6.65
2022-03-07,2022.1795,-3.6,-57.8,4.8,2.2,2.1,6.3
2022-03-08,2022.1822,-4.5,-57.1,2.7,2.1,2.1,6.3
2022-03-09,2022.1849,-2.5,-55.4,3.4,2.5,2.5,6.8
2022-03-10,2022.1877,-1.3,-56.8,2.1,2.1,2.1,6.2
2022-03-11,2022.1904,-2.4,-57.2,3.4,2.1,2.1,6.1
2022-03-12,2022.1932,-3.7,-56.2,4.6,2.2,2.3,6.4
2022-03-13,2022.1959,-3.9,-58.4,5.9,2.2,2.2,6.4
2022-03-14,2022.1986,-3.8,-58.0,1.4,2.2,2.2,6.8
2022-03-15,2022.2014,-1.2,-56.9,2.1,2.4,2.4,6.8
2022-03-16,2022.2041,-2.0,-55.7,0.7,2.4,2.5,7.0
2022-03-17,2022.2068,-2.2,-57.9,-1.0,2.6,2.6,7.2
2022-03-18,2022.2096,-3.0,-56.6,3.8,2.2,2.2,6.4
2022-03-19,2022.2123,-0.9,-54.9,7.7,2.5,2.5,6.9
2022-03-20,2022.2151,-3.5,-56.2,3.0,2.4,2.4,6.5
2022-03-21,2022.2178,-2.4,-55.8,0.4,2.2,2.3,6.7
2022-03-22,2022.2205,-4.5,-54.5,1.1,2.2,2.3,6.7
2022-03-23,2022.2233,-3.3,-54.7,7.7,2.2,2.2,6.5
2022-03-24,2022.226,-5.3,-56.1,-2.7,2.3,2.2,6.5
2022-03-25,2022.2288,-2.8,-56.7,0.4,2.5,2.5,7.1
2022-03-26,2022.2315,-4.3,-52.8,1.4,2.4,2.3,6.7
2022-03-27,2022.2342,-4.2,-53.9,6.8,2.5,2.4,6.9
2022-03-28,2022.237,-4.6,-54.5,4.7,2.4,2.6,7.2
2022-03-29,2022.2397,-4.0,-53.7,3.1,2.8,2.9,7.6
2022-03-30,2022.2425,-2.2,-53.7,-3.8,2.3,2.3,6.7
2022-03-31,2022.2452,-3.9,-54.7,-3.6,2.3,2.3,6.63
2022-04-01,2022.2479,-3.1,-53.6,-3.4,2.2,2.3,6.57
2022-04-02,2022.2507,-4.1,-51.8,-3.2,2.2,2.2,6.5
2022-04-03,2022.2534,-4.3,-54.3,-1.7,2.1,2.1,6.3
2022-04-04,2022.2562,-3.8,-52.7,-4.2,2.2,2.2,6.4
2022-04-05,2022.2589,-4.6,-50.7,-3.5,2.0,2.0,6.1
2022-04-06,2022.2616,-5.3,-52.6,-3.9,2.2,2.2,6.3
2022-04-07,2022.2644,-5.5,-52.2,-0.1,2.3,2.3,6.5
2022-04-08,2022.2671,-5.3,-52.6,6.7,2.2,2.3,6.6
2022-04-09,2022.2699,-4.1,-53.0,2.7,2.4,2.3,6.8
2022-04-10,2022.2726,-3.1,-53.6,1.2,2.2,2.2,6.8
2022-04-11,2022.2753,-4.1,-51.7,-1.6,2.5,2.4,7.4
2022-04-12,,,,,,,
2022-04-13,2022.2808,-5.2,-53.5,0.1,2.3,2.3,6.7
2022-04-14,2022.2836,-2.8,-52.0,-1.0,2.3,2.2,6.5
2022-04-15,2022.2863,-4.4,-52.4,-1.1,2.2,2.1,6.6
2022-04-16,2022.289,-4.0,-52.1,-2.8,2.3,2.2,6.6
2022-04-17,2022.2918,-3.2,-52.4,-4.5,2.5,2.4,6.6
2022-04-18,2022.2945,-3.9,-51.8,-3.7,2.3,2.2,6.5
2022-04-19,2022.2973,-4.2,-50.5,-0.5,2.2,2.1,6.2
2022-04-20,2022.3,-5.3,-50.0,3.1,2.2,2.5,6.3
2022-04-21,2022.3027,-6.2,-50.2,2.4,2.2,2.1,6.1
2022-04-22,2022.3055,-3.9,-51.4,2.7,2.6,2.6,7.4
2022-04-23,2022.3082,-5.2,-52.2,-0.2,2.4,2.3,6.7
2022-04-24,2022.311,-5.3,-50.5,4.7,2.4,2.4,7.0
2022-04-25,2022.3137,-4.6,-50.0,0.4,2.4,2.4,6.9
2022-04-26,2022.3164,-3.4,-49.9,-1.4,2.9,2.9,7.9
2022-04-27,2022.3192,-4.7,-50.7,-3.5,2.6,2.6,7.1
2022-04-28,2022.3219,-1.8,-51.3,-5.5,2.7,2.6,7.3
2022-04-29,2022.3247,-3.6,-49.6,-8.9,2.4,2.3,7.1
2022-04-30,2022.3274,-3.4,-50.2,-6.55,2.4,2.3,6.75
2022-05-01,2022.3301,-4.9,-48.6,-4.2,2.3,2.3,6.4
2022-05-02,2022.3329,-4.5,-47.9,-2.2,2.5,2.4,6.7
2022-05-03,2022.3356,-4.2,-49.6,1.6,2.2,2.1,6.3
2022-05-04,2022.3384,-2.4,-49.9,2.1,2.2,2.2,6.3
2022-05-05,2022.3411,-2.5,-49.2,4.9,2.4,2.2,6.7
2022-05-06,2022.3438,-2.6,-51.0,1.6,2.4,2.4,6.9
2022-05-07,2022.3466,-2.6,-49.8,-2.8,2.5,2.4,7.3
2022-05-08,2022.3493,-2.9,-48.7,-1.8,2.7,2.6,7.7
2022-05-09,2022.3521,-3.6,-49.8,-1.8,2.5,2.4,7.0
2022-05-10,2022.3548,-2.7,-49.4,2.5,2.5,2.4,7.3
2022-05-11,2022.3575,-4.1,-49.5,0.7,2.6,2.6,7.4
2022-05-12,2022.3603,-0.0,-48.6,1.7,2.6,2.6,7.0
2022-05-13,2022.363,-4.3,-49.9,-2.0,2.3,2.3,6.5
2022-05-14,2022.3658,-6.3,-50.4,-3.9,2.4,2.3,6.5
2022-05-15,2022.3685,-4.0,-47.9,-1.5,2.4,2.4,6.8
2022-05-16,2022.3712,-4.0,-49.6,0.8,2.4,2.5,6.8
2022-05-17,2022.374,-3.7,-50.1,0.1,2.3,2.4,6.9
2022-05-18,2022.3767,-3.8,-48.9,-3.2,2.4,2.4,7.0
2022-05-19,2022.3795,-4.9,-48.0,-0.9,2.5,2.4,7.1
2022-05-20,2022.3822,-4.3,-49.3,-3.5,2.4,2.3,6.9
2022-05-21,2022.3849,-4.7,-47.3,5.0,2.3,2.3,6.7
2022-05-22,2022.3877,-3.4,-48.3,5.8,2.4,2.6,7.0
2022-05-23,2022.3904,-2.0,-50.2,-0.7,2.5,2.4,7.1
2022-05-24,2022.3932,-3.4,-49.1,1.3,2.3,2.3,6.7
2022-05-25,2022.3959,-5.7,-49.2,3.5,2.7,2.7,7.5
2022-05-26,2022.3986,-5.7,-47.8,1.7,2.7,2.6,7.6
2022-05-27,2022.4014,-6.4,-48.7,-1.0,2.8,2.6,8.7
2022-05-28,2022.4041,-3.6,-48.6,-3.2,2.7,2.6,8.0
2022-05-29,2022.4068,-5.4,-47.4,-3.9,2.6,2.5,7.7
2022-05-30,2022.4096,-5.1,-46.5,-4.8,2.8,2.7,8.4
2022-05-31,,,,,,,
2022-06-01,,,,,,,
2022-06-02,,,,,,,
2022-06-03,,,,,,,
2022-06-04,,,,,,,
2022-06-05,,,,,,,
2022-06-06,,,,,,,
2022-06-07,,,,,,,
2022-06-08,2022.4342,-3.4,-46.3,-2.4,2.4,2.4,6.8
2022-06-09,2022.437,-4.5,-47.3,0.8,2.5,2.4,7.2
2022-06-10,2022.4397,-2.6,-46.1,-2.2,2.5,2.4,7.1
2022-06-11,2022.4425,-2.6,-47.7,-1.3,2.7,2.6,7.0
2022-06-12,2022.4452,-4.3,-48.6,2.4,2.1,2.1,6.0
2022-06-13,2022.4479,-5.2,-45.4,0.2,2.9,2.9,7.6
2022-06-14,2022.4507,-3.6,-48.3,0.6,2.6,2.5,7.1
2022-06-15,2022.4534,-4.5,-46.9,1.4,2.7,2.8,7.4
2022-06-16,2022.4562,-3.6,-46.1,3.1,3.1,3.0,8.2
2022-06-17,2022.4589,-3.7,-47.9,1.6,2.5,2.6,7.6
2022-06-18,2022.4616,-4.5,-45.8,3.8,2.5,2.5,7.3
2022-06-19,2022.4644,-1.3,-49.6,-2.9,3.3,3.1,10.3
2022-06-20,2022.4671,-4.2,-45.9,2.45,2.8,2.7,8.7
2022-06-21,2022.4699,-5.2,-45.5,7.8,2.5,2.5,7.1
2022-06-22,2022.4726,-4.0,-45.9,3.4,2.5,2.4,7.4
2022-06-23,2022.4753,-3.9,-44.8,5.2,2.7,2.6,7.6
2022-06-24,2022.4781,-4.7,-47.2,6.6,2.8,2.8,8.3
2022-06-25,2022.4808,-4.5,-47.5,1.8,2.6,2.6,7.6
2022-06-26,2022.4836,-6.5,-44.9,1.5,2.8,2.6,8.2
2022-06-27,2022.4863,-3.9,-45.0,0.0,2.8,2.6,8.55
2022-06-28,2022.489,-5.6,-46.0,-1.5,3.1,2.9,8.9
2022-06-29,2022.4918,-5.4,-46.2,-2.0,2.6,2.4,7.9
2022-06-30,2022.4945,-6.1,-45.4,4.8,3.1,2.8,9.4
2022-07-01,2022.4973,-3.7,-45.1,-6.4,2.9,2.8,8.1
2022-07-02,2022.5,-3.1,-46.0,-2.4,3.1,3.0,8.7
2022-07-03,2022.5027,-4.8,-46.0,-3.1,2.7,2.6,7.8
2022-07-04,2022.5055,-3.1,-46.3,2.6,2.9,2.9,8.6
2022-07-05,2022.5082,-4.0,-46.6,5.2,2.5,2.3,6.9
2022-07-06,2022.511,-5.3,-46.6,5.0,2.9,2.6,7.6
2022-07-07,2022.5137,-5.2,-45.9,-3.4,2.7,2.5,7.6
2022-07-08,2022.5164,-4.1,-46.0,4.5,2.9,2.6,8.4
2022-07-09,2022.5192,-3.8,-44.6,7.3,2.6,2.5,7.6
2022-07-10,2022.5219,-2.3,-45.4,1.5,3.1,2.9,8.8
2022-07-11,2022.5247,-4.1,-46.4,-2.4,2.5,2.4,7.3
2022-07-12,2022.5274,-3.9,-45.6,-2.1,2.4,2.2,7.1
2022-07-13,2022.5301,-2.6,-44.6,1.5,2.6,2.5,7.6
2022-07-14,2022.5329,-4.6,-43.2,5.2,2.4,2.4,7.3
2022-07-15,2022.5356,-4.5,-47.1,4.7,2.6,2.3,7.3
2022-07-16,2022.5384,-4.8,-43.9,1.8,3.1,2.9,8.9
2022-07-17,2022.5411,-1.8,-45.0,2.9,2.8,2.7,8.2
2022-07-18,2022.5438,-5.0,-46.3,2.0,3.1,2.8,9.4
2022-07-19,2022.5466,-4.4,-46.1,2.8,2.8,2.6,8.0
2022-07-20,2022.5493,-5.3,-47.8,-5.4,2.9,2.6,7.6
2022-07-21,2022.5521,-3.6,-45.4,-0.8,2.4,2.2,7.0
2022-07-22,2022.5548,-5.5,-45.1,-7.5,2.9,2.7,8.4
2022-07-23,2022.5575,-6.8,-44.2,-0.5,2.7,2.4,7.1
2022-07-24,2022.5603,-5.0,-44.7,4.3,3.1,2.9,8.5
2022-07-25,2022.563,-6.0,-45.2,0.0,2.7,2.5,8.0
2022-07-26,2022.5658,-4.5,-43.4,-2.4,2.5,2.4,7.4
2022-07-27,2022.5685,-5.0,-44.6,1.1,2.6,2.4,7.5
2022-07-28,2022.5712,-5.8,-45.3,3.0,2.7,2.5,7.9
2022-07-29,2022.574,-5.5,-45.5,-6.0,2.7,2.4,7.5
2022-07-30,2022.5767,-6.4,-45.6,6.7,2.8,2.5,7.4
2022-07-31,2022.5795,-4.0,-45.0,2.8,2.5,2.4,7.5
2022-08-01,2022.5822,-3.2,-44.2,0.2,2.8,2.5,7.9
2022-08-02,2022.5849,-4.2,-45.4,0.9,2.7,2.4,7.6
2022-08-03,2022.5877,-3.7,-42.6,-0.8,2.6,2.5,7.2
2022-08-04,2022.5904,-3.4,-42.9,2.8,3.2,2.9,10.2
2022-08-05,2022.5932,-3.3,-43.6,4.8,2.8,2.6,7.8
2022-08-06,2022.5959,-6.5,-44.1,9.1,2.7,2.5,8.0
2022-08-07,2022.5986,-6.6,-40.5,4.4,2.7,2.5,8.2
2022-08-08,2022.6014,-5.3,-44.3,8.6,2.6,2.4,7.8
2022-08-09,2022.6041,-5.1,-43.9,3.5,3.3,3.1,9.6
2022-08-10,2022.6068,-3.3,-43.6,4.5,3.1,2.9,9.5
2022-08-11,2022.6096,-6.6,-40.8,9.0,3.0,2.9,9.1
2022-08-12,2022.6123,-6.6,-42.5,9.6,3.3,3.1,9.7
2022-08-13,2022.6151,-4.8,-41.9,2.8,2.3,2.2,6.9
2022-08-14,2022.6178,-5.7,-41.0,6.6,2.4,2.3,7.1
